"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "klasa"
"22" -4.18248166213483 5.92724975872612 9.70149801198111 2.83311825617138 -17.4175259248493 -0.783597274082244 -7.4520015433313 -5.95644133347616 -20.704358877886 "B"
"23" -18.754488066241 34.6720471584985 -33.6522819701546 25.7062791700637 34.0201183071748 -17.8031472563674 16.9344682885661 -12.3864780484562 4.50413974372381 "C"
"24" -13.0211899277711 12.3509151148052 9.49877143356094 7.924467233666 -8.38461497473243 5.35623135972144 -12.0347672780449 -1.82094215357393 -19.6760330186828 "B"
"25" -32.2363777266183 44.8575659980356 -25.6063878413778 9.06606677531944 36.3230075552239 -19.257845137459 14.6460911675233 -5.68555986187188 0.626477935702016 "C"
"26" -14.4427070980845 3.91394029647714 14.8106158652994 0.869330738722427 -14.3160289813769 8.33731044903686 -8.23622077241063 -5.09953955022537 -16.0802601097228 "B"
"27" -15.3495686671109 10.9237898539627 -1.77962202182549 -16.2270969869123 0.318799932040795 5.19724953803691 -6.9932283965179 -0.338887031561992 -20.7566580317957 "B"
"28" -7.56463214550045 9.60020998743435 10.3793773256831 7.69031100730618 -14.8273672089768 3.9942267580778 -10.0799961155631 -7.3629882805665 -11.1045508805434 "B"
"29" 3.35901501537103 40.3792748109554 -14.2219667691252 -31.544959045005 18.2021708826354 -3.65471424202454 16.2295133832189 -29.2927251396319 -21.1731260596337 "A"
"30" -5.88198550775067 6.01343856421943 4.0564764551496 2.53511629311432 -0.419070122684575 12.3635727119653 -11.9280574302896 -2.27701754710224 -7.6771707835586 "B"
"31" -23.8051447222795 42.5186126109851 -35.6956722399028 16.3918099307071 35.1047518758613 -26.8033734133923 17.5000705770955 -9.48503831456939 -1.42700990400679 "C"
"32" 12.4598439994512 32.8861091245854 -6.33965143624 -34.3661408046355 20.5569647488334 0.668357362038785 12.2379539600636 -23.8361056590392 -23.4903571387881 "A"
"33" -15.4469962127011 45.3607143551723 -28.1288211104077 21.4438121831252 40.9441107042239 -19.4700341799194 12.8969224171945 -7.10151254351745 -5.16127640129594 "C"
"34" -13.900136477755 7.54754681035265 12.3607547094433 -11.1417727633654 -4.41532967746226 12.1455416073036 -9.78909715402775 1.2971796295082 -25.1709476119907 "B"
"35" -34.4451504573573 43.7664560967557 -13.9621478007222 18.1615136823446 18.9952203859228 -26.8162767672791 15.9323229685903 -10.3175303049032 -5.67965145785418 "C"
"36" -13.1037376465914 10.7401012983041 3.58436936188594 -3.94630280257039 -13.3891399686787 2.08271610182158 -5.41522097227725 -8.85332317933942 -12.5774391876204 "B"
"37" -11.8123513319524 11.7655629419907 6.87637870577663 3.06637882552776 -11.9110821560705 1.36020748956789 -9.39752302669907 -5.51024320684705 -13.7037697306805 "B"
"38" -35.163231538735 40.3513993518981 -14.0580148206347 13.5838716566195 24.3892442460571 -19.6083165138731 16.1036211162577 -8.69114031085633 -4.2649496796068 "C"
"39" 20.8845594269759 27.6074957737136 -4.24168113626572 -20.2868640325723 26.1456825715929 3.59183893602753 10.299682722555 -24.0961947340215 -31.3638309875765 "A"
"40" -12.861547996035 20.3793125608049 7.34454807728092 7.96487427629943 -20.4656972536391 -4.60737625855875 -8.58826299229328 -10.0168974259293 -11.366565297305 "B"
"41" -37.8827008401284 49.220483694161 -18.893017168668 26.6085468462478 21.2950303526265 -35.5933629188442 14.0158451726654 -9.48299901238211 -4.45292810261703 "C"
"42" -34.6962291255848 40.7483692177844 -11.452501338694 15.5425217379462 22.7644316702879 -22.2258494800724 14.3131110424094 -7.13116363940559 -2.23791531793704 "C"
"43" 17.1350935675079 28.5991976880737 -16.9594018859684 -18.2449743493162 13.8927959216228 -9.46062744572804 17.7664342839212 -36.2751058767018 -21.218676119537 "A"
"44" -24.7732401372885 45.3143057265717 -36.9273890709367 14.4303342472144 31.0310831213112 -35.5506908153516 18.6643864676071 -12.7928879427176 -0.575227336480743 "C"
"45" -10.8400222430104 15.4895352756123 13.0629986214046 -3.12359438624078 -5.26040275458693 9.11763735709023 -13.0458716013127 -1.2991917028741 -15.9450248096564 "B"
"46" 8.80541914032441 35.8172520529178 -19.148627516838 -36.7192155764484 27.2259809042086 2.3584469321652 16.2553208466439 -28.0128148313018 -21.5805132660221 "A"
"47" -16.7482746333067 6.95979755619192 13.6960174901595 1.05625329700222 -18.2326177991331 2.82252720261216 -8.87603697222177 -3.49367897357068 -14.8811992130864 "B"
"48" 0.773660885370628 24.0575546764882 7.27574438203126 -30.9014277880586 14.5593682418038 6.41025388421793 14.1745743673832 -27.9655737148763 -28.5113805664612 "A"
"49" -31.0963554486209 52.2598170646087 -25.8526549457764 17.679343653672 28.6374214783485 -32.4668253314869 13.3178061106634 -7.19710195621118 -1.38048261020899 "C"
"50" 20.3379004963789 31.2351342374732 -6.53935908105399 -23.2113874114331 13.6203072653032 -2.5907188987532 14.6656551000488 -28.39404010973 -31.7938561976471 "A"
"51" 6.91831747502532 25.7525320421656 -10.7535605581626 -29.8628814936048 19.6087519088697 2.94002736389848 16.3269413196623 -26.6646457362711 -25.7367448591516 "A"
"52" -22.5758059452919 41.8837383824991 -20.3177398601632 20.7347465709537 35.2009506859105 -21.8573432895123 11.4140180642655 -6.9538681428034 -1.58318745999982 "C"
"53" -38.7827479100233 36.8806674392173 -14.9936640910836 15.6740168678711 25.2104228703164 -19.1594247017573 16.8342670875586 -9.18459864011322 -1.72223186729577 "C"
"54" 18.146333859872 29.6030344934629 -1.35292605981775 -37.9638871670733 27.8866765390138 10.5486621054148 10.6535782016509 -21.8242400622661 -31.8081657697701 "A"
"55" -19.9145763673373 4.35535043139847 11.1710312980962 -4.15701174395096 -20.7209995629495 7.87057732867356 -2.96944083682213 -11.1532227305721 -12.81164500818 "B"
"56" 10.080599298042 33.5486228826694 -0.600918485375967 -38.008693385408 30.8158047259495 15.3580161994839 10.2190475990613 -21.4606344155878 -25.5148829713881 "A"
"57" -30.7571900374561 46.4720092540113 -27.6724041234464 18.000795235387 26.1756749233185 -29.1377911433277 17.5225738744963 -12.4140051831243 -0.201507041063404 "C"
"58" 18.677257169702 18.2898001914105 -0.993212890180095 -34.4050380995601 29.1911653696449 19.4416007090249 12.5706903129497 -23.2722034037823 -29.147474090846 "A"
"59" 3.65727809349717 35.0461525207045 -0.248049877326626 -32.0623879883405 19.126693880327 3.9510784475558 13.6056542932658 -27.5102734487129 -26.5919159961052 "A"
"60" 9.23767166574032 29.4044056819596 -0.388040008724853 -23.3390294912427 16.3707695888462 8.12850105861977 14.0794630592519 -26.3152076090667 -29.2221003812972 "A"
"61" -14.0715971867028 10.6624256676941 33.3062718208036 0.389414620221227 -9.52405303816917 17.7237261595588 -18.148772978816 6.45129152394689 -20.9684681295686 "B"
"62" -26.9375736998121 21.0160409383045 22.0007182661082 -3.39295009174689 -19.0717558577799 3.95803697986064 -10.2485914272682 -3.61533744804742 -14.3930116964329 "B"
"63" 8.76315951106599 45.5309325186616 -10.2828935106824 -29.3005725264881 29.9269984797878 2.91377419947333 8.44854876693835 -23.6058602543243 -21.0682227048779 "A"
"64" -7.32674226880499 6.7718824576901 11.7278220421288 -8.06204281761861 -4.22224886089478 10.3192845563882 -11.164698529324 0.367088114024154 -18.964275916945 "B"
"65" -33.3305897185701 44.5862526379447 -25.3525044535769 17.5399721228877 33.1744714488866 -21.8498846329563 14.0067146458967 -7.04889764671705 2.05685233011075 "C"
"66" -25.4152758848486 59.9674638071924 -40.863427600337 16.0071015191765 45.6274574688831 -37.0327977850177 10.6560961950481 -2.69033945958309 -4.02457540595865 "C"
"67" -7.83720660262018 32.4441788726436 1.55426569951102 -41.2742829832397 23.0658052917613 8.02068371618171 15.3477461654213 -24.7992268931306 -30.4636693758252 "A"
"68" -22.9317516805561 20.5959046248906 13.0386585692502 -6.52507364595424 -14.0491765049083 3.49610541648888 -8.40085046452287 -4.45105372640236 -15.8028125692628 "B"
"69" -40.1218448739347 40.1517665773292 -22.7585715430991 15.9304686846978 19.3639769760736 -28.7010922398234 21.4086193449733 -14.5557773283718 -1.39806444494626 "C"
"70" -30.3036640348848 40.0380642405385 -32.9493356502394 17.267158524681 33.8274924535886 -25.7328400035127 15.9807009498216 -7.41620424930544 0.589815976708131 "C"
"71" -9.42034395297113 21.6766485590808 2.31307844318733 4.36350875546828 -16.1296404448166 -10.4638379538858 -10.4089701422807 -5.57560183337729 -11.2138687114149 "B"
"72" -16.6539051238249 13.6417318683993 24.5258070827361 0.122000554636286 -26.829810137186 -0.0244681982232122 -9.87415556940931 -5.89025187588092 -14.3758648314733 "B"
"73" -2.6998140405402 -0.221528021618578 16.0495499274865 3.16192361204783 -14.6909894096021 15.6378383163258 -7.78814687104585 -7.35705925568857 -18.3476347444096 "B"
"74" -24.1063714921403 38.5955633119511 -37.5067231910997 28.4897804824214 35.9275504746263 -28.0035248883888 16.2050820948464 -10.4719003755944 -1.73169968017141 "C"
"75" -7.9540357959682 -1.90024949444418 9.54725099070155 3.3169331759961 -17.3797508651701 3.15846382183114 -4.25265782309561 -10.0979489813835 -20.6515673652378 "B"
"76" -40.997089686644 53.2673201949551 -34.0869112566332 19.8704683868121 26.8019012199387 -36.408098104997 18.2220837074234 -11.7271517834491 0.718871141192254 "C"
"77" -29.5803347690383 38.1305487124324 -41.5836012199951 16.3627839847302 43.6181048926864 -20.8856118610567 17.4524172079551 -9.72401555815308 1.91890449120119 "C"
"78" -16.1011257024063 7.52282164143422 16.811514146195 -3.5804068259814 -4.1368437621927 16.8670063184826 -12.1468345010135 1.25638158691963 -14.0641813376525 "B"
"79" -31.5519649236985 56.7939205274457 -31.1008564043622 20.4546085608822 26.3256906261633 -34.588493042398 14.9398103967638 -10.1187583245216 1.66461926128387 "C"
"80" -38.4036047621686 42.1067885489863 -21.1671110836621 5.70044861996723 31.1904929715831 -26.379799814758 14.8392583293779 -2.53200182853193 -6.91655009835349 "C"
"81" 22.1549874479762 26.9406474036657 -5.72577733170816 -29.7886803611957 26.4517041262172 10.1511124618382 12.0371074156746 -23.9228695486606 -31.6687261198438 "A"
"82" -14.5542118420827 8.73077154807499 5.91649047983378 -7.91466664972932 -4.07837643432099 7.19888835203661 -9.11455687771215 -1.27613147460512 -12.365609791285 "B"
"83" -33.1703752937235 43.9410979653983 -30.2090514582252 16.5973505772456 29.4909243276144 -27.0450044549009 16.9283172392006 -8.59502234373296 0.255829201476011 "C"
"84" 6.85626675007585 1.73134757163774 3.5655091154191 12.6381596394982 -9.84517106178853 1.95272540089982 -9.17306403439698 -7.58774005162294 -19.5959569804192 "B"
"85" -35.9773598583757 55.5811080203434 -15.6071994133941 12.8612362119751 27.9807215229197 -33.614142768956 10.9980863154988 -3.49093632913983 -9.09947728112649 "C"
"86" 15.4717688565752 36.6645665302667 -10.2592037957951 -32.3158751921256 33.6340188177642 5.35870094756587 8.67421789364054 -20.9039261730649 -26.3093359143409 "A"
"87" 6.22366826393814 35.5362866740191 -0.617140525024302 -35.8711806315154 23.7149728785938 6.48680158783832 11.9772315320772 -22.6087822332779 -30.0160288922514 "A"
"88" -39.8293227397042 39.9360557245595 -24.9305755016326 17.5488144857427 25.5124998957708 -27.6243467319223 18.1474521455833 -8.73967764068458 -2.50596045929797 "C"
"89" -30.6284044780587 65.203756414905 -42.4683557814157 20.7060028994709 41.7243539690271 -42.7430992993626 11.9821048027881 -4.89100742586474 -3.50276381966962 "C"
"90" -44.5543146746247 36.6646253287506 -12.8864189070661 17.4934984620756 22.607265415581 -22.7030509977315 14.9955834241492 -7.04296250686636 3.03122060576319 "C"
"91" 9.16767562706235 35.4898889690505 4.65626586474436 -33.2934977104 12.2364681047187 -2.10284527380105 14.4372989375985 -28.1150102105876 -38.0548391776169 "A"
"92" 3.33729355242301 32.9114434304688 -8.02845241622237 -36.2196510964061 23.6023185898534 -1.98124993883426 14.1964296754619 -23.7993688395088 -29.2119714579767 "A"
"93" -12.6410675729683 5.96733499127992 12.7324136919046 1.91405156174334 -19.1729922133646 0.501407743139107 -8.15755374730688 -6.84858141941302 -11.4101177801999 "B"
"94" 7.14127206929409 37.0887273981959 -6.02946122690852 -46.7313195273835 34.7311834515512 7.4522859111158 12.3978785910218 -21.8554469914346 -33.0322009333845 "A"
"95" -24.1751820585384 9.90212686561173 16.9414805702364 -0.222548591979105 -19.8062090431733 3.2246592111255 -7.598125025471 -5.8726946239441 -14.8370466237011 "B"
"96" -7.46466051954276 5.70189635217488 2.9154095813231 12.5637378858545 -11.0024785353612 3.28596873493837 -8.27432133600857 -9.42807755516739 -14.8443469256712 "B"
"97" -19.7481286720466 14.7844053000014 21.7535214659933 -15.965281880452 -3.3381380340141 11.7525290045402 -12.9578610465869 2.43214103353232 -24.2039102004968 "B"
"98" 16.0654360814014 31.751962951265 -13.4375170977317 -33.8267892944257 31.1677750685657 7.4669831042313 14.2294094260679 -26.8570523113941 -28.1807051559368 "A"
"99" -2.66417243563951 33.2757417601331 -0.905783785732925 -36.7047493726276 18.1871761917175 0.751581776946516 15.5474884147562 -25.7482709961415 -35.1475643247667 "A"
"100" 9.60787704243542 22.7538208617105 -2.83819962564244 -36.6652586687882 19.6333988939015 4.62095254706511 16.7128313272649 -27.5365223168562 -33.7758056583083 "A"
"101" -9.91225215814498 5.42862339130075 5.48316439711759 0.802008132812668 -14.9000249327783 3.28855146770749 -6.64080165443809 -7.53725903955747 -13.0423100603518 "B"
"102" -21.1445207170408 10.1985713116941 8.94230274125428 1.66572517299832 -12.9139831090528 -0.236145410683247 -8.71036793420974 -4.49047993692 -19.8249705272513 "B"
"103" -23.1842347715013 49.4722444369667 -20.8469428487592 11.3740596731328 35.9408961781259 -25.2150248321889 9.90017163446685 -1.40219260138792 -2.56880876645718 "C"
"104" -8.54470602670636 18.0268342956019 5.35576499101208 6.2533350554272 -1.57320369988658 4.58653552098893 -13.9845856745724 -1.34276549724484 -17.9138969187541 "B"
"105" -0.02144477056952 13.9624047220577 7.55172661572437 -0.965226173762495 -8.47620076233125 2.69967455648507 -10.6367775154113 -4.34305295638452 -15.6952132601137 "B"
"106" -10.8712743239214 11.6347434862338 9.84745463173137 4.67231588789864 -12.9564827284446 3.84261721342956 -10.3236499121735 -5.37938053225505 -9.80490279361667 "B"
"107" -24.9423242039372 45.9442729526075 -20.3981483957374 19.7024123361141 28.7233707247649 -25.842201334298 15.044006919916 -9.31266888033022 -9.99697732332066 "C"
"108" -21.8090077541876 30.7925515813137 7.00644744478717 0.605676628860252 -2.40441333488831 -2.53442431113913 -16.0915839847017 2.47609619317659 -18.6621471941351 "B"
"109" -3.69841656155804 41.724429569672 1.74144076150013 -40.7312863050862 20.631652101396 6.02604341366291 14.7683651921889 -26.7558450208542 -33.0522890278408 "A"
"110" -23.7280663830274 30.6563898497556 -25.8259982820205 19.5296992380876 19.1548921231562 -31.3736738382175 21.2254053134513 -16.5650827195832 0.658940127361957 "C"
"111" -18.3351987162324 18.8959177553623 23.1056910854375 5.93016161855876 -6.61491567879874 14.1100554864429 -16.5320504937364 3.17354442113849 -21.411218468468 "B"
"112" -13.1227500564477 18.9846772230803 14.5705979628439 -11.0214149602725 -5.18912548811229 4.70008689691087 -13.4212628113107 3.84622002719079 -19.0506695752271 "B"
"113" 11.1277448470438 28.2919620928314 -8.98826356886676 -32.3732583538936 21.864443223245 0.73133714744631 15.6893285541168 -27.4401895252196 -31.6962305915638 "A"
"114" -22.4798011893311 14.0182581692663 19.7690113349369 5.61833348527973 -14.6228961700177 9.49773708096975 -13.0881551339743 -1.32694595054882 -14.0505135217118 "B"
"115" -8.6217992700658 10.4415630774468 -0.769164892062889 9.69727235051558 -0.916482866654949 4.88390807611029 -12.1212633770902 -1.36582023878352 -14.5206466330835 "B"
"116" -6.07332198464737 12.794108703952 -2.6515691817914 -9.41659697884912 -3.29924205169538 0.107120503336328 -7.78068778709829 -3.95902593804618 -13.7042907340193 "B"
"117" -13.9691580269726 19.7686325857539 -2.23559387798595 4.70458069615066 -8.4365072139761 -6.06408557239365 -10.3043745198767 -2.71281224388761 -20.0803685523455 "B"
"118" 0.262888983524366 39.2619096073036 -6.86286236856016 -33.4663354236227 25.7766738713007 -1.05999659142232 10.7013629876805 -20.4173944179126 -29.4546317453908 "A"
"119" -39.5482595504193 47.050926569355 -23.4831414256107 24.6180038611186 20.4456407117051 -34.2676704249313 16.3205203926659 -11.7167901318201 -0.96776087165944 "C"
"120" -10.7277926390088 7.21385464167947 8.24920663829567 -6.7054814012204 -9.76673212079347 0.687572828262553 -9.14037029016507 -2.14027757057241 -17.7802197467909 "B"
"121" -2.33502080582185 23.4774223263459 -0.64716117939197 -41.5707068181613 10.5207680504019 0.197992021632872 19.0920544486169 -28.8516612302572 -31.2106899401956 "A"
"122" -30.8594222933051 19.1320714566121 5.62398399673407 -4.10857163224528 -5.5667654337823 0.664870680555958 -9.65780303684054 -1.03413469347436 -14.5632301821417 "B"
"123" 6.65885820823081 27.9431157436286 -10.1698851804957 -43.7735981602395 24.069288369682 8.61588174150378 17.4048408674033 -26.5269253631523 -25.2576491915745 "A"
"124" 0.888891310791756 37.4362417258295 -10.5263504564631 -41.4128736666067 20.5970764891608 -1.86681581636117 15.5123078610447 -26.0038579881967 -23.648122158727 "A"
"125" -16.2105226041509 4.1491814324074 15.4746412814303 0.820690248003401 -19.8980373339922 5.36475107135931 -6.88281604497297 -7.57699351368495 -15.72032040704 "B"
"126" -10.9915074838289 11.9429829662186 3.9917526646612 2.05780316229098 -8.07064222867896 0.472386870942598 -10.4414184324732 -2.12591633803801 -17.4206398681149 "B"
"127" -13.0589340527859 15.3228792036392 7.26956696891261 -1.53227428097406 -12.3662113742506 -4.78720114023627 -8.27220998186015 -4.86890137473129 -23.4274408037232 "B"
"128" -5.64840037427015 12.6083037271882 7.86837855260905 6.84703866468629 -11.2566549460065 1.18027087122577 -12.2015212619654 -1.33985919821882 -16.2873705016567 "B"
"129" 21.8160644174412 31.9873974274196 -10.642454388093 -26.5655694951361 19.6189623583627 1.35884414187955 15.0677150665368 -31.9378258239833 -27.5990228688642 "A"
"130" -5.38330063741148 9.42079995411201 4.62477325970967 -1.43138235792564 -3.94172273325676 5.13618700396147 -10.6011638499773 -2.57806330951797 -15.2014206867926 "B"
"131" -14.7076763168937 15.4333426200068 3.23236686057055 4.91016848192948 -12.1150519286044 -4.63156005968776 -9.52107546324892 -4.11792952519226 -15.3913453287077 "B"
"132" -6.32678428901188 12.8978233929758 9.55758915605479 3.42876772232678 -12.9929050827544 -1.2362468302111 -10.9302523928976 -1.6841984460057 -21.2567148955435 "B"
"133" -12.6073902817432 11.9124816545062 16.7352455311009 -2.10168451610018 -14.2361743988462 6.8135870174117 -10.6979544449208 -3.95598971961469 -18.4518683842736 "B"
"134" -11.8641730016939 13.7225684190596 3.40128935092038 -15.4379505753226 -7.27476887473019 4.96101774415894 -6.56228047038521 -3.10908814566135 -16.5746792066238 "B"
"135" -35.78975431387 51.1419499595044 -26.0471366617954 20.2583877520342 33.9931109017358 -23.5261969551845 13.0610325398504 -7.61003280860969 1.12899023591818 "C"
"136" 19.6795564488789 28.2699455134252 -15.8309559450217 -40.8106496416826 25.6224083940669 -1.40949755299749 18.5751788478108 -29.7586696133686 -32.7592087027016 "A"
"137" -15.9901805493911 14.5099901599092 28.452439702679 -4.8903527970685 -17.0490925199248 8.96606882394035 -12.8088850487985 -0.415737638472578 -19.8193925721329 "B"
"138" -34.499087605997 53.3860861084899 -24.5284698570018 28.8867563786578 21.1524266732894 -38.3138754014464 13.2459158930013 -9.94472457011985 3.95526487595789 "C"
"139" -4.12882218670472 16.349592925357 -0.442405926196304 6.45438139425183 -9.33252098442879 -1.47100564428691 -10.6645139638618 -4.17307126437111 -16.8187493777831 "B"
"140" 0.95735613474173 36.3504282926393 -1.11936890579481 -29.7822523346952 16.22399663183 -5.13184865463158 12.7238957811927 -25.6741505673895 -29.0559171326133 "A"
"141" -11.8674178648436 28.4692712186915 1.19978490617273 3.47116574786315 -12.3107697728066 -10.3859018664056 -11.1947250438237 -5.34160087082023 -12.6210168306114 "B"
"142" -14.1439605624379 5.02011532245676 26.4918124315788 8.43845123910368 -23.6220863581605 6.21603440979285 -10.8220097459708 -3.99671183019244 -20.9483419795157 "B"
"143" 13.3089903468763 30.3837892477683 -2.2267034461747 -25.1704184352515 25.0353517204019 10.2831032906986 10.999942890327 -23.9054505807101 -28.0581709107401 "A"
"144" -17.3787754272419 16.7847268489433 9.12662840522846 -3.78661269358899 -15.389686212828 -2.79085661716252 -9.07444727971635 -5.20830497267345 -14.9645459423345 "B"
"145" -3.51991123822942 6.48284437822422 6.15070108111491 -4.80796675929882 0.231770249227978 14.5547408055252 -11.2130180868744 0.0807420706800883 -17.8022393839467 "B"
"146" -33.0665027064441 46.4374533670947 -31.2884647553861 12.0432664907279 34.7557780344584 -28.4981968585455 15.4394660930486 -7.15671688280947 2.77799876745361 "C"
"147" 7.8452033078866 36.2809167397338 -14.2627176919773 -36.0807042303796 25.6154001658521 0.426342535755058 13.46086171504 -24.5593948822664 -21.8609771329638 "A"
"148" -7.93418675032689 1.4739187185259 7.48596580501791 -5.85726943359773 -6.00150067950344 14.4943066127264 -7.69916435367343 -2.18405120713663 -15.1484553713268 "B"
"149" 8.35479909101872 27.4668287376057 -4.64197880273333 -30.4957544339005 26.2170624025525 10.2183440937603 13.1034459838369 -24.0361898307549 -32.1974310005754 "A"
"150" 17.6958297531071 29.6736989121099 -17.4512271439428 -36.0116387077618 29.1576844184356 0.221874581617464 14.9806903964275 -23.4706241788432 -32.2052380580577 "A"
"151" -15.4264361882501 10.8469831336088 7.21019144091337 -5.01818186913004 -12.6040672455486 3.19880062054665 -6.28445094448004 -6.50204370726725 -17.6847228932448 "B"
"152" -6.80765728557693 13.604582030763 10.3283703382276 0.410232155154982 -9.58394969856576 -4.08638009531943 -11.843905420144 -0.91581275653743 -28.4344760871747 "B"
"153" 14.437459859948 46.8317152546242 -16.9261992417823 -43.7852496731144 26.505305306273 -6.28585911156627 13.8141362529482 -25.9711439681879 -26.9772053804154 "A"
"154" -21.0619378224793 36.8040604520379 -27.8150735120103 20.1745515054458 37.2790149163999 -18.7874284781917 13.6321268521519 -6.17637079413092 -2.61738497783777 "C"
"155" -28.2273887163593 46.1194297096303 -21.3052912376148 22.6709364822447 25.2911567677134 -29.1991922017396 14.3450988608938 -8.35861097394765 -5.2242295616115 "C"
"156" -39.4497964504472 40.5635763390443 -29.5332166706585 17.2221855773523 33.5943032561187 -24.9023851096463 15.7444607276532 -7.0551428970962 0.683102561789323 "C"
"157" -32.1567730184321 48.4823435226676 -23.9742392879312 17.7836007272048 31.4370511797023 -23.7968324091812 14.2390602533141 -7.65974069191088 -0.57362366772903 "C"
"158" 13.2037772953244 37.3290842118412 -1.56801709443587 -41.4225336502098 25.0425190603207 2.552220991846 11.0764831085345 -21.0304036558344 -34.2123080982166 "A"
"159" -5.09641872596666 12.6957938953467 5.15855474764601 -1.27063608009837 -4.24595946620347 3.11072073948597 -11.8168205191696 -2.4954315072252 -11.7090536148474 "B"
"160" -17.3320251052925 9.61682681468727 19.8530268291167 2.77866878843435 -17.0645115598022 7.5144262133854 -11.2264255224479 -2.46080072882277 -14.3927642609987 "B"
"161" 24.4471814375091 23.9111523849763 -10.396793330615 -31.901838981131 31.471592969915 9.77720035171169 12.8141153352329 -24.6240617582382 -29.7796050059835 "A"
"162" -5.57656102096919 5.59313352384372 7.6664627927767 0.886842886926749 -8.4160874913463 9.78761515090497 -7.9690369273619 -6.20541697681109 -16.0545247943929 "B"
"163" -16.5647700907193 10.5728510388451 -4.44127396240484 -1.15657830045055 -16.7003801824577 -3.57925045130515 -1.96732072629197 -11.4542138438437 -17.0560417453722 "B"
"164" -39.5989706048923 43.2505094314437 -22.5681818195028 10.3267288640434 38.9255742083823 -20.4350541910408 13.5533575490133 -1.81734824637763 -7.24030943565159 "C"
"165" 7.61252366656505 30.7022035173999 -7.46989783780232 -25.3713015696849 22.2779252843607 10.1258760160506 13.9234945446966 -26.9493514310336 -26.9055012758132 "A"
"166" -28.9041032162286 45.1788173754243 -34.1804725244043 19.519086107232 38.3053093689889 -28.0894650009043 15.2183932339688 -8.96126829693973 -4.88314254687927 "C"
